시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,위도경도
서울특별시,강서구,서울특별시 강서구 가로공원로 189,가로공원로 지하공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5372628,126.8383789"
서울특별시,강서구,서울특별시 강서구 강서로5길 50,곰달래문화복지센터 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5289561,126.8490887"
서울특별시,강서구,서울특별시 강서구 까치산로4길 22,볏골공원 지하공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5419747,126.8444499"
서울특별시,강서구,서울특별시 강서구 우장산로 114,화곡6-1 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5530457,126.8488169"
서울특별시,관악구,서울특별시 관악구 관천로 98,신림동 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4874046,126.9235075"
서울특별시,관악구,서울특별시 관악구 난곡로34길 71,난곡동 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4722977,126.9231169"
서울특별시,관악구,서울특별시 관악구 낙성대로4가길 5,낙성대동주민센터,기타시설,공중전화부스,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.476296,126.9583876"
서울특별시,관악구,서울특별시 관악구 봉천로21길 38,보라매 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.488301,126.9346119"
서울특별시,관악구,서울특별시 관악구 봉천로21길 38,보라매 제1공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.488301,126.9346119"
서울특별시,관악구,서울특별시 관악구 양지길 63,원신 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.470038,126.9292421"
서울특별시,광진구,서울특별시 광진구 능동로 216,어린이대공원 후문주차장,관광시설,관광지,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5515067,127.0869275"
서울특별시,노원구,서울특별시 노원구 노원로 330,롯데마트 중계점,상업시설,마트(쇼핑몰),급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.6466673,127.0715514"
서울특별시,마포구,서울특별시 마포구 토정로 2,양화진공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5457992,126.9117265"
서울특별시,마포구,서울특별시 마포구 효창목길 31,공덕1-1공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5473528,126.9608694"
서울특별시,서대문구,서울특별시 서대문구 홍제내길 227,홍제견인차량보관소 주차장,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5905929,126.9407564"
서울특별시,서대문구,서울특별시 서대문구 홍제내길 227,홍제견인차량보관소 주차장,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5905929,126.9407564"
서울특별시,서초구,서울특별시 서초구 양재대로12길 74,서울추모공원,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4536062,127.0428005"
서울특별시,송파구,서울특별시 송파구 잠실동 84,아시아공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5102969,127.0788121"
서울특별시,송파구,서울특별시 송파구 잠실동 84,아시아공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5102969,127.0788121"
서울특별시,송파구,서울특별시 송파구 잠실동 84,아시아공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5102969,127.0788121"
서울특별시,송파구,서울특별시 송파구 중대로 80,롯데마트 송파점,상업시설,마트(쇼핑몰),급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4918392,127.1178931"
서울특별시,영등포구,서울특별시 영등포구 신길동 3203,신길6동 공영노외주차장(구 신길 제5동 주민센터),기타시설,공중전화부스,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.502512989,126.9110497"
서울특별시,은평구,서울특별시 은평구 수색로 342-1,현대자동차 수색대리점,차량정비시설,서비스센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5867665,126.8880299"
서울특별시,종로구,서울특별시 종로구 인사동5길 29,태화빌딩,공동주택시설,사업장(사옥),급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5718148,126.9850443"
서울특별시,중랑구,서울특별시 중랑구 용마산로 250-12,용마폭포공원 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5745068,127.089592"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 남원리 84-2,남원읍 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2788596,126.7215389"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 남원읍 중산간동로 6862,위미의례회관,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.289615,126.6576261"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 하모리 964-2,대정감협 인근 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2229485,126.2519076"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 법환동 870,월드컵경기장 인근 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2475057,126.510693"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 색달동 2889-1,중문 관광단지,관광시설,관광지,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2461812,126.4143365"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 색달동 2889-1,중문 관광단지,관광시설,관광지,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2461812,126.4143365"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 색달동 2889-1,중문 관광단지,관광시설,관광지,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2461812,126.4143365"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 색달동 2889-1,중문 관광단지,관광시설,관광지,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2461812,126.4143365"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 색달동 2889-1,중문 관광단지,관광시설,관광지,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2461812,126.4143365"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 서귀동 291-2,중앙공영주차장(우리은행 서귀포점 인근 공영주차장),주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2500815,126.5619961"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 서귀동 600-3,서귀포성당 뒤 주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2436487,126.5628543"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 서호동 1603,국토교통부 인재개발원 앞 주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2525105,126.5157736"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 서홍동 666-1,천지연폭포주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2448877,126.5601172"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 서홍동 666-1,천지연폭포주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2448877,126.5601172"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 고성리 327-1,성산읍 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4486744,126.9168778"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 284-6,성산일출봉 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4619365,126.9355814"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 284-6,성산일출봉 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4619365,126.9355814"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 화순리 1072,안덕우체국 뒤 주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2461667,126.3354232"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 중앙로62번길 18,서귀포시 매일시장 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2502780,126.5630572"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 민속해안로 631-45,표선민속마을 해비치 해변 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.3250076,126.8419570"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 민속해안로 631-45,표선민속마을 해비치 해변 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.3250076,126.8419570"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 민속해안로 631-45,표선민속마을 해비치 해변 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.3250076,126.8419570"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 민속해안로 631-45,표선민속마을 해비치 해변 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.3250076,126.8419570"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 민속해안로 631-45,표선민속마을 해비치 해변 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.3250076,126.8419570"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 표선면 표선리 2103,표선 의례회관 앞 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.3272826,126.8233934"
제주특별자치도,서귀포시,제주특별자치도 서귀포시 회수동 788-2,회수사거리 인근 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.2631165,126.4425962"
제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 세화리 1500-41 ,세화민속오일장 인근 주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.5251575,126.8564805"
제주특별자치도,제주시,제주특별자치도 제주시 구좌읍 일주동로 2706-40,용암해수산업화지원센터,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.5425723,126.8125030"
제주특별자치도,제주시,제주특별자치도 제주시 백포서길 9,이호동 주민센터,공공시설,주민센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.5000077,126.4580641"
제주특별자치도,제주시,제주특별자치도 제주시 산천단 동3길 2,한국폴리텍대학 제주캠퍼스,교육문화시설,학교,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4464702,126.5613493"
제주특별자치도,제주시,제주특별자치도 제주시 수목원길 72,한라수목원,관광시설,관광지,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4689590,126.4904649"
제주특별자치도,제주시,제주특별자치도 제주시 아라동 3008-1,탐라중학교 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4916128,126.5441329"
제주특별자치도,제주시,제주특별자치도 제주시 아라동 6140-4,아라지구 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4701368,126.5467655"
제주특별자치도,제주시,제주특별자치도 제주시 애월읍 상가리 1196-1,상가리사무소,공공시설,주민센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4497188,126.3457119"
제주특별자치도,제주시,제주특별자치도 제주시 오일장서길 26,제주시 민속오일시장 6주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4965694,126.4738058"
제주특별자치도,제주시,제주특별자치도 제주시 외도1동 482-1,외도구획정리지구 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4897367,126.4327280"
제주특별자치도,제주시,제주특별자치도 제주시 이도1동 1293-1 ,삼성혈 인근 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.5045526,126.5305231"
제주특별자치도,제주시,제주특별자치도 제주시 중앙로25길 17,이도주민센터,공공시설,주민센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.5067775,126.5269694"
제주특별자치도,제주시,제주특별자치도 제주시 일도2동 488-1,모로왓 제1 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.5101615,126.5434972"
제주특별자치도,제주시,제주특별자치도 제주시 조천읍 중산간동로 601,제주시 상하수도본부,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4997499,126.6496365"
제주특별자치도,제주시,제주특별자치도 제주시 하귀1리 176-3,하귀1지구 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4855867,126.414308"
제주특별자치도,제주시,제주특별자치도 제주시 한경면 신창리 233-1,한경도서관 앞 주차장,근린생활시설,도서관,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.3498370,126.1844929"
제주특별자치도,제주시,제주특별자치도 제주시 한림읍 금능리 2018,한림공원 인근 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.3907442,126.2375658"
제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림중앙로 71-9,한림읍체육관 주차장,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4095165,126.2696447"
제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림중앙로 71-9,한림읍체육관 주차장,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4095165,126.2696447"
제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림중앙로 71-9,한림읍체육관 주차장,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.4095165,126.2696447"
제주특별자치도,제주시,제주특별자치도 제주시 화북1동 1976-6,화북동주민센터,공공시설,주민센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"33.5204343,126.5651172"
전라남도,강진군,전라남도 강진군 군동면 종합운동장 60,강진국민체육센터,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"34.6456444,126.7812307"
전라남도,구례군,전라남도 구례군 구례읍 봉북리 1423-1,구례실내수영장,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.2160563,127.4669052"
전라남도,신안군,전라남도 신안군 압해읍 학교리 585,압해읍사무소,공공시설,주민센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"34.8654674,126.3127835"
경상북도,문경시,경상북도 문경시 모전동 220,문경시청,공공시설,관공서,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.5861467,128.1876744"
경상북도,봉화군,경상북도 봉화군 봉화읍 내성리 231-30,구시장 주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.88931520,128.73893050"
경상북도,영주시,경상북도 영주시 영주동 27-2,영주1동 행정복지센터,공공시설,지자체시설,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.8265386,128.6199281"
강원특별자치도,속초시,강원특별자치도 속초시 중앙동 468-12,속초시청 길건너 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"38.2063563,128.5926741"
강원특별자치도,태백시,강원특별자치도 태백시 황지동 244-3,태백시청 후문 주차장,공공시설,관공서,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.1649926,128.9859241"
강원특별자치도,화천군,강원특별자치도 화천군 화천읍 산천어길 79,화천청소년수련관 주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"38.108009,127.712129"
부산광역시,중구,부산광역시 중구 대청로 116번길 3,용두산 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.1023192,129.0326838"
충청남도,논산시,충청남도 논산시 내동 825,논산시청 앞 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.1860463,127.0986431"
충청북도,보은군,충청북도 보은군 보은읍 성주리 288-6,보은군청앞 스포츠사업단 대형주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.4910864,127.7304676"
인천광역시,강화군,인천광역시 강화군 강화읍 갑곳리 849,강화풍물시장 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.7404676,126.4919478"
인천광역시,계양구,인천광역시 계양구 계산동 1060,계산1택지 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5403704,126.7371598"
인천광역시,서구,인천광역시 서구 원삭로 160,㈜현대자동차 블루핸즈 서인천 서비스 주차장 입구,차량정비시설,서비스센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5098505,126.6431027"
인천광역시,옹진군,인천광역시 옹진군 영흥면 내리 8-165,영흥수산물직판장 주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.2551047,126.4981467"
인천광역시,중구,인천광역시 중구 도원동 5-7,도원역 부근 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4670488,126.6425376"
경기도,과천시,경기도 과천시 갈현동 679,갈현동 주민센터 주차장,공공시설,주민센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4195192,126.9897337"
경기도,광주시,경기도 광주시 중앙로 103-5,경안시장 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4087438,127.2587731"
경기도,남양주시,경기도 남양주시 금곡동 185-10,남양주 시청,공공시설,관공서,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.6363052,127.2177977"
경기도,부천시,경기도 부천시 오정동 129,오정어울마당,공동주택시설,사업장(사옥),급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5283273,126.7951384"
경기도,성남시,경기도 성남시 분당구 삼평동 741,롯데마트 판교점,상업시설,마트(쇼핑몰),급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.3951635,127.1139873"
경기도,성남시,경기도 성남시 분당구 성남대로 808,성남아트센터 옥외주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.3996125,127.1302612"
경기도,시흥시,경기도 시흥시 장곡동 724-32,갯골생태공원,관광시설,공원,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.3888368,126.7806444"
경기도,안산시,경기도 안산시 단원구 대부북동 1849-30,대부도 공영 주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.2836347,126.5716565"
경기도,안산시,경기도 안산시 상록구 성도동 590,롯데마트 안산점,상업시설,마트(쇼핑몰),급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.3179811,126.8471001"
경기도,안양시,경기도 안양시 만안구 석수1동 110-26,관악역 3환승 공영주차장 ,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.4179021,126.91137"
경기도,양주시,경기도 양주시 장흥면 울대리 527,송추 제2주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.7159746,126.9799522"
경기도,용인시,경기도 용인시 처인구 삼가동 556,용인시청,공공시설,관공서,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.24086,127.17707"
경기도,용인시,경기도 용인시 처인구 포곡읍 포곡로 258,포곡읍사무소,공공시설,주민센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.2781004,127.2312587"
경기도,의정부시,경기도 의정부시 시민로19번길 13,백석천지하2 공영주차장,주차시설,공영주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.738771,127.0361471"
경기도,파주시,경기도 파주시 시청로 50,파주시청광장 주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.7596003,126.7801358"
경기도,하남시,경기도 하남시 미사강변 한강로 299,한강유역환경청,공공시설,공공기관,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.5704789,127.1956732"
경기도,화성시,경기도 화성시 태안로 145,유앤아이센터,공동주택시설,사업장(사옥),급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.203321,127.0339584"
대전광역시,서구,대전광역시 서구 계룡로 510,유승기업(현대블루핸즈),차량정비시설,서비스센터,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.3436911,127.3804383"
대전광역시,서구,대전광역시 서구 청사로 189,대전정부청사 내 주차장,공공시설,관공서,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.3614348,127.383952"
대전광역시,유성구,대전광역시 유성구 관평동 887,롯데마트 대덕테크노밸리점,상업시설,마트(쇼핑몰),급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.4263388,127.3865552"
대전광역시,유성구,대전광역시 유성구 테크노 9로 35,대전테크노파크 주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.4204526,127.406174"
대전광역시,중구,대전광역시 중구 사정동 142,오월드 내 주차장,주차시설,일반주차장,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"36.2907635,127.3976153"
경상북도,경주시,경상북도 경주시 내남면 경부고속도로 59 (월산리),경주(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"35.72448,129.1926307"
경기도,용인시,경기도 용인시 수지구 경부고속도로 400 (죽전동),죽전(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.3320728,127.1048475"
경기도,용인시,경기도 용인시 수지구 경부고속도로 400 (죽전동),죽전(서울) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.3320728,127.1048475"
경기도,용인시,경기도 용인시 기흥구 공세로 173 (공세동),기흥(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.2356557,127.105021"
경기도,용인시,경기도 용인시 기흥구 공세로 173 (공세동),기흥(부산) 휴게소,휴게시설,고속도로 휴게소,급속,급속(50kW),환경부,환경부(협회),급속(50kW),DC차데모+AC3상+DC콤보,이용가능,"37.2356557,127.105021"
